"Rndrng_Prvdr_Geo_Lvl","Rndrng_Prvdr_Geo_Cd","Rndrng_Prvdr_Geo_Desc","HCPCS_Cd","HCPCS_Desc","HCPCS_Drug_Ind","Place_Of_Srvc","Tot_Rndrng_Prvdrs","Tot_Benes","Tot_Srvcs","Tot_Bene_Day_Srvcs","Avg_Sbmtd_Chrg","Avg_Mdcr_Alowd_Amt","Avg_Mdcr_Pymt_Amt","Avg_Mdcr_Stdzd_Amt"
National,"",National,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,F,134474,2464992,4704865,4703937,167.23631,62.1239,44.796158,44.887253
National,"",National,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,O,612530,19069444,66756833,66751756,179.9672,85.51108,59.64884,59.964535
National,"",National,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,F,158258,3500703,8122291,8121674,246.69843,92.08906,66.70302,67.09089
National,"",National,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,O,609466,21122940,92477055,92471321,263.55328,120.16261,84.208664,85.80398
State,"01",Alabama,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,F,1246,23596,47657,47657,139.54918,57.986145,41.75228,44.36352
State,"01",Alabama,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,O,8702,298815,908459,908439,132.137,79.32021,54.557415,60.274616
State,"01",Alabama,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,F,1637,48852,103101,103099,202.25049,87.75734,63.732597,67.6131
State,"01",Alabama,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,O,8879,352494,1507314,1507289,190.41653,112.28828,78.020935,86.38729
State,"02",Alaska,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,F,437,8366,19123,19123,220.97322,81.9086,59.934372,44.5367
State,"02",Alaska,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,O,1601,53887,139678,139669,248.5987,104.27355,71.87863,57.786705
State,"02",Alaska,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,F,409,9340,19647,19646,307.9497,120.27645,86.43965,64.60351
State,"02",Alaska,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,O,1560,57593,174915,174909,378.00345,149.1635,103.98062,83.04171
State,"04",Arizona,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,F,2347,31626,62740,62726,149.30225,59.985355,43.92016,45.434994
State,"04",Arizona,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,O,12862,507034,1584344,1584248,173.24727,82.5557,57.39169,59.43732
State,"04",Arizona,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,F,2972,41934,84769,84762,222.85976,89.81094,65.9334,67.29259
State,"04",Arizona,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,O,13292,568940,2520911,2520795,247.51146,117.68853,83.55925,86.79092
State,"05",Arkansas,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,F,1102,33673,58440,58437,134.45503,57.817257,41.7638,45.09458
State,"05",Arkansas,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,O,5263,241517,739374,739323,130.44147,75.71072,51.279507,58.84231
State,"05",Arkansas,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,F,1194,56538,120531,120526,196.32404,85.35754,61.833675,67.43848
State,"05",Arkansas,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,O,5176,273954,1048326,1048247,191.44516,104.816444,70.70239,83.71208
State,"06",California,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,F,8586,160362,302351,302329,239.31232,67.34163,49.293186,46.212
State,"06",California,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,O,52822,1830928,6737568,6736428,194.6296,93.91438,66.744514,62.112442
State,"06",California,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,F,10423,253306,599842,599819,358.72696,99.19203,72.595055,68.536766
State,"06",California,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,O,53194,2004307,8911283,8910736,302.76172,132.48518,94.9743,88.94289
State,"08",Colorado,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,F,1971,25566,40953,40952,207.97617,62.482044,45.260693,45.19524
State,"08",Colorado,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,O,11169,306677,811199,811137,189.92175,84.45233,57.60634,58.736507
State,"08",Colorado,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,F,2667,44457,85010,85003,291.28357,91.4068,66.40408,66.8675
State,"08",Colorado,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,O,11564,329485,1109158,1109080,272.2727,115.78293,79.7231,85.11887
State,"09",Connecticut,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,F,1564,21449,38774,38773,193.91905,65.53809,48.426006,45.78394
State,"09",Connecticut,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,O,8793,245450,798772,798722,181.14558,90.34293,63.993095,60.461205
State,"09",Connecticut,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,F,1891,31640,63667,63665,286.61044,97.200294,72.203606,68.39159
State,"09",Connecticut,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,O,8529,262324,972746,972693,266.6043,128.12117,91.32258,86.079254
State,"10",Delaware,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,F,619,13759,21821,21804,177.6927,62.804745,44.84799,44.418762
State,"10",Delaware,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,O,2056,131591,398638,398617,154.45238,84.9222,59.466133,59.964138
State,"10",Delaware,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,F,656,19676,36781,36751,249.76651,92.55166,67.594894,67.06152
State,"10",Delaware,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,O,2023,142937,522083,522056,229.87178,120.41367,84.73714,85.976555
State,"11",District of Columbia,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,F,478,8570,14452,14451,156.6613,68.95669,50.32316,46.05064
State,"11",District of Columbia,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,O,1870,69130,143614,143590,179.89082,97.03512,68.70002,62.179047
State,"11",District of Columbia,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,F,599,14285,26117,26116,255.22563,103.032684,75.573456,68.96832
State,"11",District of Columbia,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,O,1862,90325,203540,203528,261.29123,137.39017,97.99569,88.79099
State,"12",Florida,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,F,5393,87424,166121,166107,176.3334,64.45963,47.3316,46.136353
State,"12",Florida,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,O,41953,1627724,5856193,5856026,184.49268,86.18632,61.160633,61.38356
State,"12",Florida,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,F,6825,140803,309639,309603,252.75497,94.52324,69.81467,68.48543
State,"12",Florida,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,O,42388,1823500,9192221,9191921,266.4472,122.19327,87.41106,88.502655
State,"13",Georgia,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,F,2508,42583,88494,88493,181.3559,60.32964,43.70458,44.893726
State,"13",Georgia,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,O,17733,621532,2104561,2104505,191.3451,82.14464,57.070457,59.920414
State,"13",Georgia,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,F,2922,49083,106672,106671,276.5933,90.38249,66.18445,67.74667
State,"13",Georgia,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,O,17634,693891,2900348,2900272,273.17413,117.60167,82.036896,86.0594
State,"15",Hawaii,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,F,310,9398,17179,17171,135.21788,63.422474,44.883064,44.876522
State,"15",Hawaii,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,O,2165,66531,197813,197808,155.73538,87.806145,59.66423,59.86838
State,"15",Hawaii,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,F,335,10429,23173,23169,200.19196,91.644714,64.003716,67.28291
State,"15",Hawaii,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,O,2109,73487,255234,255225,224.77512,120.127716,81.64905,85.80259
State,"16",Idaho,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,F,1151,33393,59979,59975,132.8653,57.973053,40.918644,43.330006
State,"16",Idaho,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,O,3406,118422,278920,278901,160.68834,73.79112,49.177868,54.152954
State,"16",Idaho,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,F,1217,43856,92432,92425,187.0773,85.78548,60.788284,64.47597
State,"16",Idaho,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,O,3428,116605,320829,320799,229.15297,104.47625,71.537094,78.663925
State,"17",Illinois,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,F,5797,114219,205516,205496,176.6055,64.974396,47.142803,45.483467
State,"17",Illinois,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,O,22583,832079,2399660,2399316,172.12149,86.79446,60.54904,59.75139
State,"17",Illinois,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,F,7209,171016,378397,378369,260.97592,96.3648,70.30186,67.75856
State,"17",Illinois,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,O,22560,953455,3407598,3407341,251.15207,123.1231,86.282005,85.32786
State,"18",Indiana,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,F,2799,51983,96408,96404,138.57608,58.72026,42.657635,45.110687
State,"18",Indiana,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,O,13657,502639,1456362,1456323,143.93135,79.71987,54.192474,58.850586
State,"18",Indiana,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,F,3282,71296,148691,148687,200.74516,87.37524,64.040405,67.67708
State,"18",Indiana,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,O,13222,561404,2001839,2001792,205.61882,113.725685,77.73732,84.38144
State,"19",Iowa,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,F,2009,55645,99450,99450,149.14572,59.12446,42.140865,44.915455
State,"19",Iowa,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,O,5522,250817,639164,639156,162.35751,78.29549,53.24689,57.767178
State,"19",Iowa,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,F,2265,80757,186354,186352,212.39037,87.2576,62.521137,66.55372
State,"19",Iowa,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,O,5476,263096,750913,750900,232.95125,110.82251,75.80226,82.27569
State,"20",Kansas,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,F,1533,36714,64461,64461,126.72081,58.525925,42.099464,45.09727
State,"20",Kansas,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,O,5293,249572,657084,657071,145.62093,78.66329,53.730022,58.707363
State,"20",Kansas,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,F,1772,52262,113608,113604,186.25851,86.302475,62.181633,66.98911
State,"20",Kansas,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,O,5211,274903,858018,857983,207.50955,110.2547,75.32552,83.95107
State,"21",Kentucky,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,F,2169,46878,93578,93166,118.34141,57.868725,41.567722,44.177628
State,"21",Kentucky,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,O,9376,324927,990876,990804,148.3651,78.04614,53.082397,58.382652
State,"21",Kentucky,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,F,2526,56490,127294,127290,184.7926,87.01131,63.79544,67.61272
State,"21",Kentucky,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,O,8990,354686,1258369,1258341,219.89156,110.40994,75.39766,83.09398
State,"22",Louisiana,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,F,2922,47579,92431,92427,149.93146,61.52209,44.01039,45.042828
State,"22",Louisiana,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,O,8066,266662,825882,825823,154.85556,80.68262,55.797234,60.112064
State,"22",Louisiana,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,F,3268,73112,181615,181608,218.83583,90.360405,64.02089,66.04881
State,"22",Louisiana,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,O,8105,310751,1242834,1242700,225.96027,114.19925,80.02147,86.063484
State,"23",Maine,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,F,1267,21837,37914,37911,130.54507,58.77779,42.051334,43.74081
State,"23",Maine,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,O,2925,80051,175635,175620,149.27217,74.11169,50.403404,53.069595
State,"23",Maine,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,F,1416,32079,64663,64662,192.79651,86.1946,61.820324,65.5505
State,"23",Maine,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,O,3019,84387,217868,217848,213.91782,97.61664,66.443275,74.874344
State,"24",Maryland,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,F,2598,39231,68468,68462,188.06987,65.87892,48.357006,46.011745
State,"24",Maryland,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,O,12522,585010,1838288,1837906,184.69427,89.475845,62.16732,60.697792
State,"24",Maryland,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,F,3464,64939,131089,131083,263.77487,96.75339,70.96216,68.43392
State,"24",Maryland,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,O,12852,670050,2801024,2800315,271.53802,123.5587,85.84565,86.882866
State,"25",Massachusetts,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,F,6434,135143,247870,247862,223.61792,66.00747,47.65437,45.224
State,"25",Massachusetts,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,O,16491,614167,1790422,1790344,242.45984,88.85839,62.24588,59.6326
State,"25",Massachusetts,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,F,7419,219993,529184,529169,327.5107,97.71301,71.019394,67.5272
State,"25",Massachusetts,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,O,16867,675089,2355282,2355166,351.21643,124.32645,87.714935,85.21014
State,"26",Michigan,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,F,6497,97035,163237,163213,124.07543,61.970844,44.47564,44.507362
State,"26",Michigan,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,O,19861,536239,1636918,1636861,141.095,82.10348,56.795593,59.499336
State,"26",Michigan,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,F,7662,137221,275207,275202,176.91994,91.19109,65.57586,67.098495
State,"26",Michigan,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,O,19897,594457,2076230,2076168,198.01155,113.541534,78.29665,84.116
State,"27",Minnesota,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,F,3453,60745,108665,108663,159.25792,59.382175,41.821438,42.910378
State,"27",Minnesota,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,O,12961,262962,603324,603294,237.44243,81.445526,55.895493,57.376488
State,"27",Minnesota,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,F,4081,74391,163036,163030,258.55466,89.05677,63.29709,64.93872
State,"27",Minnesota,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,O,13153,310194,917041,916986,350.68344,115.06492,79.93638,82.46272
State,"28",Mississippi,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,F,991,35985,68376,68323,127.86184,57.841022,41.029686,43.665684
State,"28",Mississippi,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,O,4985,241070,741840,741792,128.19965,76.204216,52.382668,58.493633
State,"28",Mississippi,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,F,1110,52455,120281,120255,183.10486,87.23405,62.32256,66.23534
State,"28",Mississippi,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,O,4972,283151,1108546,1108473,186.76382,108.41481,74.953094,83.28608
State,"29",Missouri,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,F,3221,75598,130346,130343,139.4291,60.44915,43.717175,45.242146
State,"29",Missouri,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,O,10930,404218,1037382,1037354,155.60779,80.29566,54.911278,58.574963
State,"29",Missouri,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,F,3738,110959,243359,243349,203.4025,89.60582,64.834984,67.244675
State,"29",Missouri,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,O,10920,460655,1419639,1419604,216.80652,112.94921,77.5116,83.660385
State,"30",Montana,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,F,885,33013,57447,57443,113.86222,60.62948,42.12564,42.54064
State,"30",Montana,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,O,2005,87459,188978,188974,170.65695,81.34269,54.556572,55.62509
State,"30",Montana,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,F,932,44757,104919,104911,163.85759,88.72663,62.83086,65.337036
State,"30",Montana,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,O,2050,89383,220520,220513,247.35846,109.32999,73.54141,79.90978
State,"31",Nebraska,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,F,1325,30821,53501,53501,169.88007,58.81594,42.577995,45.38833
State,"31",Nebraska,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,O,4132,165890,447928,447910,189.55994,77.44167,52.312134,58.283386
State,"31",Nebraska,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,F,1507,42114,85357,85354,258.28027,87.38585,63.95725,68.7596
State,"31",Nebraska,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,O,4005,180508,581480,581478,268.81308,108.45544,73.97397,84.54964
State,"32",Nevada,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,F,375,5905,11213,11203,185.66296,61.7504,46.553802,46.631615
State,"32",Nevada,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,O,5059,175605,591316,591297,197.42432,84.56006,58.930656,59.77816
State,"32",Nevada,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,F,432,12144,22329,22325,266.82022,91.56105,68.8418,68.562546
State,"32",Nevada,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,O,5035,190537,802524,802197,288.67752,119.47554,84.3961,86.264275
